t,y,y_true
2.1021021021021022,-0.37611042171442116,-0.42781631907571216
1.3613613613613613,0.22014377876198027,0.2096578501617733
9.58958958958959,-0.4784022442477251,-0.47698471712856044
7.987987987987988,-0.1032091143610609,-0.12017612569902804
8.68868868868869,-0.42232633492763305,-0.42109363323519206
5.165165165165165,0.3368328703161962,0.330114702414009
16.556556556556558,-0.13752355607486844,-0.16670297549798854
17.6976976976977,0.15305845065753773,0.13760437586097865
6.086086086086086,0.6385794777482444,0.6349781440495401
16.236236236236238,-0.2308894076390181,-0.23991808673706938
18.77877877877878,0.24923569820996694,0.24804107914393816
18.4984984984985,0.25500939844728854,0.24676988466258637
10.53053053053053,-0.12694947601990583,-0.16319118656247647
0.40040040040040037,0.897488218441232,0.9150503763060389
18.11811811811812,0.21487840384374152,0.2132697958667937
7.607607607607608,0.1106243473333376,0.09387203145401718
8.408408408408409,-0.3004304429532086,-0.32239064372837184
5.7057057057057055,0.5690006296327214,0.5717864672880939
1.4214214214214214,0.1714402567210643,0.1545911310896375
0.980980980980981,0.5454317011165701,0.5436774967484035
3.5835835835835836,-0.6646112634215257,-0.6876012747758853
10.13013013013013,-0.3480222680087648,-0.32836715467810734
18.5985985985986,0.2550173464361645,0.24950232463261401
2.3223223223223224,-0.5877772653861284,-0.5738054663874006
5.865865865865866,0.5885851883368775,0.6100011148496209
1.5215215215215214,0.009605890791448662,0.06279487991911843
0.960960960960961,0.5433817127112337,0.5599644184915292
10.07007007007007,-0.3480841175418998,-0.34999525723213726
5.265265265265265,0.36933227013192454,0.3863791060656929
16.176176176176178,-0.22363536095724665,-0.2514779632592493
17.27727727727728,0.045891502860531376,0.03223307544820507
14.974974974974975,-0.2810204424888603,-0.26916110827123063
1.2812812812812813,0.24182627795960177,0.28263273893417606
15.975975975975976,-0.28493503392515807,-0.28391770047243986
1.0410410410410411,0.4862836464963332,0.4937970349579131
8.80880880880881,-0.44090234325911454,-0.45244053761523817
2.4824824824824825,-0.6437517347660823,-0.6597353346667826
13.013013013013014,0.3355618114045619,0.324320988652759
8.188188188188189,-0.23290545332450202,-0.22312231329928953
15.055055055055055,-0.2835194437951755,-0.28191333195442625
19.05905905905906,0.22230766852327272,0.23026178364498742
9.54954954954955,-0.527753831164349,-0.4832070053183998
2.3623623623623624,-0.5459865052198418,-0.596995269937435
0.24024024024024024,0.9696628065076706,0.9688320186477025
3.143143143143143,-0.8019093645645109,-0.7964245227872404
6.746746746746747,0.5281005836578855,0.524217209744721
2.5425425425425425,-0.7069653451591417,-0.6870901254967698
0.9209209209209209,0.6042098430918003,0.5919830275003259
4.704704704704705,0.01733176706210782,0.026295263528995194
10.77077077077077,-0.05780917805244052,-0.054720978805278236
4.824824824824825,0.07038175477275443,0.11089362660944618
11.811811811811811,0.32719933683231606,0.3336180309889638
7.167167167167167,0.31052116407821595,0.33791393753074134
19.1991991991992,0.2105990148900701,0.21484289765459544
16.976976976976978,-0.05137067599919669,-0.052020570363618346
15.855855855855856,-0.3097159868788864,-0.29841359920615607
6.506506506506507,0.6057060170100079,0.5947183277008246
17.997997997998,0.19530219635062265,0.19543874623387428
16.196196196196198,-0.2694874785780193,-0.2477124450303531
7.007007007007007,0.40450554721189225,0.41656836305505207
7.267267267267267,0.2736387028450579,0.2851709214507586
0.34034034034034033,0.961649034718502,0.9381490103284962
3.7237237237237237,-0.653389749924889,-0.6243224629317532
8.048048048048049,-0.14917528530850793,-0.15209208677138436
6.766766766766767,0.52871054987455,0.5169864679201347
4.124124124124124,-0.37419882042985136,-0.38748324869776396
19.27927927927928,0.18865278091306023,0.20426510872755732
6.906906906906907,0.4697770206506554,0.4612648964287888
6.266266266266266,0.6415626926000297,0.6315638973206288
4.844844844844845,0.12307696522027188,0.12472187272093449
18.27827827827828,0.21288060277992404,0.23176656829395828
3.4034034034034035,-0.719155647943817,-0.7497908542701561
3.7437437437437437,-0.621080370193995,-0.6143200146468705
18.6986986986987,0.23041155755307183,0.24969086181966754
2.6626626626626626,-0.7214502626244418,-0.7332835930389954
6.026026026026026,0.6432108619681011,0.6313547260324786
14.634634634634635,-0.2000271375148289,-0.19470078014708028
13.413413413413414,0.23103732452060574,0.21269291496701623
6.366366366366366,0.6271145859763703,0.6205732452159956
1.5615615615615615,0.040128421864222094,0.02622602976328227
10.43043043043043,-0.22459741770692968,-0.20707949030663064
6.926926926926927,0.4653367712509683,0.45262949609621905
3.963963963963964,-0.469867201544375,-0.4905277828629274
17.31731731731732,0.03550196732105684,0.043125259711474545
10.97097097097097,0.031670889339085635,0.03532084180459921
18.31831831831832,0.21739677900626303,0.2354067852840837
11.771771771771771,0.3081901062630318,0.3241570808440279
8.94894894894895,-0.5015119291786237,-0.48001135789992894
0.42042042042042044,0.903469194454928,0.9065978778626205
14.494494494494495,-0.16059204263878368,-0.15562917592976264
14.374374374374375,-0.12217012190882542,-0.11896487073216575
5.005005005005005,0.2259520620828341,0.23162245241010032
4.864864864864865,0.132365187535925,0.13845851923291813
11.431431431431431,0.20625114343092701,0.2216176084227935
0.7007007007007007,0.7795355006743852,0.7523428234209332
1.6216216216216217,-0.02984833626998623,-0.028303962962927087
3.183183183183183,-0.8017429726057073,-0.7927929550818543
6.666666666666667,0.5464922896603437,0.5511502296813192
16.756756756756758,-0.10987672509320984,-0.11365594499455811
9.48948948948949,-0.48809787735396626,-0.49112182086030487
13.433433433433434,0.2317562272707077,0.20623968925433145
2.1821821821821823,-0.49599058849428146,-0.4843222966027013
13.233233233233234,0.28429676507463625,0.26744937817465364
7.587587587587588,0.155971597258694,0.10537689977442505
12.512512512512512,0.38952278706019255,0.3964276263599715
12.072072072072071,0.3469132309073672,0.38006792579603177
1.8418418418418419,-0.21772703908402824,-0.22181119866231047
9.02902902902903,-0.5011715537010627,-0.4912559767367728
13.053053053053054,0.28935562752456584,0.31494676520157616
16.456456456456458,-0.1976167869894579,-0.19141712349190554
17.117117117117118,-0.020023026445756317,-0.012353322783753971
7.807807807807808,0.01602151214764686,-0.0205974209920457
11.551551551551551,0.2647366861173682,0.26202405779624677
19.71971971971972,0.11883800786822193,0.1274182531352247
8.448448448448449,-0.3691159895829243,-0.33852816247299994
4.2242242242242245,-0.31248971201567544,-0.31909947329565386
3.4234234234234235,-0.7837467223018482,-0.7440298068259953
3.3033033033033035,-0.7589171496706479,-0.774047192531699
4.764764764764765,0.03463022899624799,0.06891157721816865
3.7637637637637638,-0.5969088533648276,-0.6040915200007037
13.713713713713714,0.13035265654224917,0.11054960289951588
16.076076076076077,-0.2569274948278375,-0.268916807136416
6.886886886886887,0.5020444772934884,0.4697409519232557
14.834834834834835,-0.24944112828694293,-0.24231840967421314
9.06906906906907,-0.48819353984528835,-0.49562598307049566
12.932932932932934,0.38924018559455414,0.3416304963859259
16.616616616616618,-0.18072615543349568,-0.1512335963041671
3.103103103103103,-0.790245163477621,-0.7987151014864784
9.74974974974975,-0.4529945471721582,-0.4448888218357736
11.951951951951951,0.35014486999425165,0.3619410436625632
19.77977977977978,0.14317111623241152,0.11508052130474014
2.5025025025025025,-0.6439072704390744,-0.6691595437055707
1.3213213213213213,0.23268154336571953,0.24623505491228037
18.17817817817818,0.2050087702572634,0.22093239815394128
10.23023023023023,-0.3067339269465585,-0.2901364300523504
4.484484484484485,-0.13177201163876504,-0.1329812606188233
5.365365365365365,0.43443601012354,0.4379359469982352
3.2232232232232234,-0.7690751041822638,-0.7878383776077467
16.276276276276278,-0.19186302581218567,-0.2317852413643359
12.372372372372372,0.40889165310463976,0.39974788268827577
13.533533533533534,0.16926154319353612,0.17308003448664203
3.5635635635635636,-0.7074975343852512,-0.6956224227275991
19.01901901901902,0.22503054335081354,0.23390077260067282
8.308308308308309,-0.28445638859673084,-0.27936577940984075
2.002002002002002,-0.3290625840477651,-0.35229301386258055
14.674674674674675,-0.2254982322857338,-0.2050384679021446
13.793793793793794,0.1227674611773509,0.08203446240347034
4.584584584584585,-0.04220621673613459,-0.06024980464494639
6.686686686686687,0.5669360590439361,0.5447231534376535
12.552552552552552,0.40991705972421405,0.3940465678069997
14.054054054054054,-0.005908413007495341,-0.010967331525939539
17.57757757757758,0.11677083806801129,0.10989198358716876
9.64964964964965,-0.4860083671318344,-0.46627697383325756
18.3983983983984,0.26346887437101707,0.241476701848061
4.404404404404405,-0.19728388643102898,-0.1910384730378561
7.827827827827828,-0.013079729174409596,-0.031883249029164173
18.25825825825826,0.2268774139113374,0.2297967021301391
8.548548548548549,-0.3723125285255404,-0.3759985633135076
6.186186186186186,0.6230889327330629,0.6357113063847648
15.515515515515515,-0.27650081443682073,-0.3162975203269258
17.71771771771772,0.16323903109631602,0.14199264482251986
0.3003003003003003,0.9396937131669731,0.9516169071631024
9.86986986986987,-0.3901992140887783,-0.4137282979424422
4.904904904904905,0.17661534679754992,0.16563641560109754
17.97797797797798,0.19893506199134015,0.19215431239054134
0.12012012012012012,1.0021814687829302,0.9921238404397694
12.272272272272271,0.4113865969835829,0.39727154621857264
10.67067067067067,-0.1064838316203414,-0.10018759476611513
7.947947947947948,-0.09573936603434287,-0.09849172586044208
14.434434434434435,-0.1520756978125359,-0.137629936711248
17.177177177177178,-0.02815912221147287,0.00451855041651824
13.833833833833834,0.06577668823031821,0.0676960776444229
2.0820820820820822,-0.4192103565212445,-0.4131286277452182
6.066066066066066,0.6204055983846212,0.6340362112739016
10.99099099099099,0.007590031454178046,0.04415535824445624
14.594594594594595,-0.18338210513592515,-0.18398330625302214
4.1641641641641645,-0.3816594504847041,-0.36043213560608733
6.046046046046046,0.6108424893964962,0.6328284355790647
1.021021021021021,0.502964377473586,0.5105862278238931
1.8018018018018018,-0.18000374429891844,-0.18764106898145239
7.087087087087087,0.40725731010427546,0.37823391210864515
12.652652652652652,0.4131833793873009,0.3853764591851207
9.20920920920921,-0.5174542372094731,-0.5042988699604948
0.44044044044044045,0.9029089434627405,0.8977775344227146
7.4874874874874875,0.17928074273640368,0.1626849618187015
10.93093093093093,0.023837130689580103,0.01753160905278331
8.78878878878879,-0.4486064153402934,-0.4477011512776521
4.364364364364365,-0.20883795577969555,-0.21989122969177954
14.754754754754755,-0.2300515651085172,-0.22451823784099575
10.11011011011011,-0.339218176830641,-0.335692454005579
12.112112112112111,0.3345081054744039,0.38481689459728774
16.036036036036037,-0.3017986904111953,-0.27522038755506056
18.97897897897898,0.2535684742141357,0.23718433753994048
13.673673673673674,0.13466409923048717,0.12468041207953476
4.104104104104104,-0.42257948141829066,-0.4008376699214418
12.952952952952954,0.31997709466322993,0.3374887212643989
3.803803803803804,-0.5637610986246202,-0.5829767375214847
7.227227227227227,0.28163370389611453,0.3065482349572015
13.293293293293294,0.24530183939275335,0.24991809955497843
7.5075075075075075,0.15798906277560987,0.1512677437426127
12.632632632632632,0.4141231444553309,0.3874169094187046
3.7037037037037037,-0.6214814377141511,-0.6340938770596936
14.654654654654655,-0.1916359335697467,-0.19991800852843364
8.088088088088089,-0.1566078407294705,-0.17291196155821803
3.883883883883884,-0.5626914251967221,-0.5382628418948068
11.29129129129129,0.15750781399123087,0.1695182220994173
8.028028028028029,-0.11063294465570007,-0.14154068118513705
10.61061061061061,-0.1288238703227266,-0.12734381082524487
13.133133133133134,0.2774377535305934,0.29485679579859986
8.82882882882883,-0.44262651845189566,-0.45698263235442016
2.6426426426426426,-0.7476106576148646,-0.7263946768882559
4.664664664664665,-0.0156398819291036,-0.0023957016932186215
3.4634634634634636,-0.7161407410787967,-0.7316223817468906
8.568568568568569,-0.38959358558698715,-0.3829800687172356
11.35135135135135,0.16837454213153388,0.19245081152042837
19.35935935935936,0.18212180917413046,0.19250130287829473
15.175175175175175,-0.28039171805628993,-0.2973681470295766
12.532532532532532,0.39692110718421475,0.39531569481801865
1.921921921921922,-0.2807835951178916,-0.2883930345221916
15.635635635635635,-0.3264235320347243,-0.3140866426280258
9.98998998998999,-0.346193452016143,-0.37711900493349587
1.4814814814814814,0.07749524108357468,0.09947002002349581
1.7817817817817818,-0.16334152177931452,-0.17035929166106945
12.192192192192191,0.3907921978390304,0.3923543445867457
0.0,0.9916648430518906,1.0
7.847847847847848,-0.022746641959343075,-0.043120982897205236
9.52952952952953,-0.524369101517332,-0.4860364911371495
15.995995995995996,-0.3078103408414009,-0.2811220951649579
